Genome	GBK	Type	Cluster_number	Contig_edge	Length	CDS_number	GBK_Path
BGC0001171	BGC0001171.1.region001.gbk	LAP	1	True	5892	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001171/BGC0001171.1.region001.gbk
BGC0001172	BGC0001172.1.region001.gbk	T1PKS	1	True	39080	26	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001172/BGC0001172.1.region001.gbk
BGC0001174	BGC0001174.1.region001.gbk	LAP,RRE-containing	2	True	6052	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001174/BGC0001174.1.region001.gbk
BGC0001176	BGC0001176.1.region001.gbk	lassopeptide	1	True	4792	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001176/BGC0001176.1.region001.gbk
BGC0001179	BGC0001179.1.region001.gbk	T2PKS,PKS-like	2	True	46538	28	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001179/BGC0001179.1.region001.gbk
BGC0001177	BGC0001177.1.region001.gbk	T2PKS	1	True	36742	26	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001177/BGC0001177.1.region001.gbk
BGC0001178	BGC0001178.1.region001.gbk	NRPS,T3PKS	2	True	80908	46	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001178/BGC0001178.1.region001.gbk
BGC0001181	BGC0001181.1.region001.gbk	terpene	1	True	2181	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001181/BGC0001181.1.region001.gbk
BGC0001184	BGC0001184.1.region001.gbk	other	1	True	7298	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001184/BGC0001184.1.region001.gbk
BGC0001182	BGC0001182.1.region001.gbk	NRPS,T1PKS	2	True	34001	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001182/BGC0001182.1.region001.gbk
BGC0001185	BGC0001185.1.region001.gbk	NRPS	1	True	11721	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001185/BGC0001185.1.region001.gbk
BGC0001183	BGC0001183.1.region001.gbk	other,T1PKS,oligosaccharide,NRPS-like,T3PKS,NRPS	6	True	151511	60	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001183/BGC0001183.1.region001.gbk
BGC0001188	BGC0001188.1.region001.gbk	linaridin	1	True	8471	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001188/BGC0001188.1.region001.gbk
BGC0001187	BGC0001187.1.region001.gbk	T1PKS,NRPS	2	True	12562	2	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001187/BGC0001187.1.region001.gbk
BGC0001189	BGC0001189.1.region001.gbk	NRPS	1	True	41930	18	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001189/BGC0001189.1.region001.gbk
BGC0001190	BGC0001190.1.region001.gbk	NRPS-like,T1PKS	2	True	52960	22	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001190/BGC0001190.1.region001.gbk
BGC0001186	BGC0001186.1.region001.gbk	transAT-PKS,T3PKS	2	True	89989	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001186/BGC0001186.1.region001.gbk
BGC0001191	BGC0001191.1.region001.gbk	blactam	1	True	12915	11	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001191/BGC0001191.1.region001.gbk
BGC0001194	BGC0001194.1.region001.gbk	T1PKS	1	True	72530	22	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001194/BGC0001194.1.region001.gbk
BGC0001193	BGC0001193.1.region001.gbk	NRPS	1	True	39384	24	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001193/BGC0001193.1.region001.gbk
BGC0001192	BGC0001192.1.region001.gbk	NRPS	1	True	41172	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001192/BGC0001192.1.region001.gbk
BGC0001195	BGC0001195.1.region001.gbk	T1PKS,NRPS	2	True	76702	19	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001195/BGC0001195.1.region001.gbk
BGC0001196	BGC0001196.1.region001.gbk	NRPS	1	True	45196	22	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001196/BGC0001196.1.region001.gbk
BGC0001197	BGC0001197.1.region001.gbk	T2PKS	1	True	12679	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001197/BGC0001197.1.region001.gbk
BGC0001199	BGC0001199.1.region001.gbk	T1PKS	1	True	63400	25	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001199/BGC0001199.1.region001.gbk
BGC0001200	BGC0001200.1.region001.gbk	T1PKS	1	True	62017	21	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001200/BGC0001200.1.region001.gbk
BGC0001201	BGC0001201.1.region001.gbk	terpene	1	True	2291	2	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001201/BGC0001201.1.region001.gbk
BGC0001205	BGC0001205.1.region001.gbk	T1PKS,indole	2	True	45988	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001205/BGC0001205.1.region001.gbk
BGC0001203	BGC0001203.1.region001.gbk	T1PKS,NRPS	2	True	37516	19	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001203/BGC0001203.1.region001.gbk
BGC0001204	BGC0001204.1.region001.gbk	T1PKS	1	True	107861	34	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001204/BGC0001204.1.region001.gbk
BGC0001202	BGC0001202.1.region001.gbk	T1PKS,NRPS,NRPS-like	3	True	27730	18	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001202/BGC0001202.1.region001.gbk
BGC0001209	BGC0001209.1.region001.gbk	RaS-RiPP	1	True	3513	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001209/BGC0001209.1.region001.gbk
BGC0001210	BGC0001210.1.region001.gbk	lanthipeptide-class-ii	1	True	9235	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001210/BGC0001210.1.region001.gbk
BGC0001211	BGC0001211.1.region001.gbk	NRPS	1	True	33663	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001211/BGC0001211.1.region001.gbk
BGC0001207	BGC0001207.1.region001.gbk	NRPS	1	True	52035	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001207/BGC0001207.1.region001.gbk
BGC0001216	BGC0001216.1.region001.gbk	T1PKS,NRPS	2	True	25280	16	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001216/BGC0001216.1.region001.gbk
BGC0001214	BGC0001214.1.region001.gbk	NRPS	1	True	47529	24	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001214/BGC0001214.1.region001.gbk
BGC0001215	BGC0001215.1.region001.gbk	T1PKS,NRPS-like	2	True	41097	19	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001215/BGC0001215.1.region001.gbk
BGC0001212	BGC0001212.1.region001.gbk	T1PKS,NRPS	2	True	55222	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001212/BGC0001212.1.region001.gbk
BGC0001213	BGC0001213.1.region001.gbk	PKS-like,T1PKS,hglE-KS	3	True	39230	21	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001213/BGC0001213.1.region001.gbk
BGC0001221	BGC0001221.1.region001.gbk	other,phenazine	2	True	24521	26	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001221/BGC0001221.1.region001.gbk
BGC0001220	BGC0001220.1.region001.gbk	NRPS	1	False	62080	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001220/BGC0001220.1.region001.gbk
BGC0001218	BGC0001218.1.region001.gbk	NRPS,T1PKS	2	True	26398	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001218/BGC0001218.1.region001.gbk
BGC0001222	BGC0001222.1.region001.gbk	RiPP-like	1	True	3537	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001222/BGC0001222.1.region001.gbk
BGC0001224	BGC0001224.1.region001.gbk	indole	1	True	9834	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001224/BGC0001224.1.region001.gbk
BGC0001223	BGC0001223.1.region001.gbk	indole	1	True	9682	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001223/BGC0001223.1.region001.gbk
BGC0001227	BGC0001227.1.region001.gbk	terpene	1	True	12144	11	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001227/BGC0001227.1.region001.gbk
BGC0001229	BGC0001229.1.region001.gbk	lanthipeptide-class-ii	1	True	8631	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001229/BGC0001229.1.region001.gbk
BGC0001228	BGC0001228.1.region001.gbk	NRPS	1	True	37781	23	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001228/BGC0001228.1.region001.gbk
BGC0001233	BGC0001233.1.region001.gbk	T3PKS,NRPS	2	True	72176	19	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001233/BGC0001233.1.region001.gbk
BGC0001230	BGC0001230.1.region001.gbk	NRPS,T1PKS	2	True	48212	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001230/BGC0001230.1.region001.gbk
BGC0001231	BGC0001231.1.region001.gbk	T1PKS,NRPS-like,NRPS	3	True	62268	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001231/BGC0001231.1.region001.gbk
BGC0001236	BGC0001236.1.region001.gbk	T1PKS,NRPS-like	2	True	29057	17	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001236/BGC0001236.1.region001.gbk
BGC0001237	BGC0001237.1.region001.gbk	NRPS-like,T1PKS	2	True	21550	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001237/BGC0001237.1.region001.gbk
BGC0001235	BGC0001235.1.region001.gbk	T1PKS,NRPS	2	True	50952	11	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001235/BGC0001235.1.region001.gbk
BGC0001241	BGC0001241.1.region001.gbk	indole	1	True	12918	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001241/BGC0001241.1.region001.gbk
BGC0001244	BGC0001244.1.region001.gbk	T1PKS	1	True	5358	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001244/BGC0001244.1.region001.gbk
BGC0001245	BGC0001245.1.region001.gbk	T1PKS	1	True	26273	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001245/BGC0001245.1.region001.gbk
BGC0001242	BGC0001242.1.region001.gbk	T1PKS	1	True	23164	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001242/BGC0001242.1.region001.gbk
BGC0001240	BGC0001240.1.region001.gbk	NRPS	1	True	28516	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001240/BGC0001240.1.region001.gbk
BGC0001249	BGC0001249.1.region001.gbk	NRPS	1	True	6120	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001249/BGC0001249.1.region001.gbk
BGC0001250	BGC0001250.1.region001.gbk	NRPS	1	True	14073	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001250/BGC0001250.1.region001.gbk
BGC0001251	BGC0001251.1.region001.gbk	NRPS	1	True	15433	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001251/BGC0001251.1.region001.gbk
BGC0001246	BGC0001246.1.region001.gbk	T1PKS	1	True	28428	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001246/BGC0001246.1.region001.gbk
BGC0001258	BGC0001258.1.region001.gbk	T1PKS	1	True	7560	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001258/BGC0001258.1.region001.gbk
BGC0001257	BGC0001257.1.region001.gbk	T1PKS	1	True	7549	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001257/BGC0001257.1.region001.gbk
BGC0001254	BGC0001254.1.region001.gbk	T1PKS	1	True	7794	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001254/BGC0001254.1.region001.gbk
BGC0001252	BGC0001252.1.region001.gbk	T1PKS	1	True	7958	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001252/BGC0001252.1.region001.gbk
BGC0001255	BGC0001255.1.region001.gbk	T1PKS,NRPS	2	True	38400	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001255/BGC0001255.1.region001.gbk
BGC0001261	BGC0001261.1.region001.gbk	NRPS	1	True	14903	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001261/BGC0001261.1.region001.gbk
BGC0001265	BGC0001265.1.region001.gbk	T1PKS	1	True	9936	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001265/BGC0001265.1.region001.gbk
BGC0001260	BGC0001260.1.region001.gbk	terpene,indole	2	True	15276	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001260/BGC0001260.1.region001.gbk
BGC0001264	BGC0001264.1.region001.gbk	T1PKS	1	True	44230	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001264/BGC0001264.1.region001.gbk
BGC0001266	BGC0001266.1.region001.gbk	T1PKS	1	True	29999	3	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001266/BGC0001266.1.region001.gbk
BGC0001268	BGC0001268.1.region001.gbk	T1PKS,NRPS	2	True	12891	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001268/BGC0001268.1.region001.gbk
BGC0001275	BGC0001275.1.region001.gbk	T1PKS	1	True	9951	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001275/BGC0001275.1.region001.gbk
BGC0001273	BGC0001273.1.region001.gbk	T1PKS	1	True	5301	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001273/BGC0001273.1.region001.gbk
BGC0001267	BGC0001267.1.region001.gbk	indole	1	True	12918	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001267/BGC0001267.1.region001.gbk
BGC0001280	BGC0001280.1.region001.gbk	T1PKS	1	True	44230	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001280/BGC0001280.1.region001.gbk
BGC0001277	BGC0001277.1.region001.gbk	terpene	1	False	21187	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001277/BGC0001277.1.region001.gbk
BGC0001276	BGC0001276.1.region001.gbk	T1PKS	1	True	7588	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001276/BGC0001276.1.region001.gbk
BGC0001281	BGC0001281.1.region001.gbk	T1PKS	1	False	46028	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001281/BGC0001281.1.region001.gbk
BGC0001283	BGC0001283.1.region001.gbk	PKS-like,T1PKS	2	True	32355	24	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001283/BGC0001283.1.region001.gbk
BGC0001284	BGC0001284.1.region001.gbk	T1PKS	1	True	5292	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001284/BGC0001284.1.region001.gbk
BGC0001285	BGC0001285.1.region001.gbk	PpyS-KS	1	True	17370	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001285/BGC0001285.1.region001.gbk
BGC0001287	BGC0001287.1.region001.gbk	T1PKS,NRPS-like	2	True	78266	28	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001287/BGC0001287.1.region001.gbk
BGC0001292	BGC0001292.1.region001.gbk	PKS-like,hglE-KS	2	True	38456	23	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001292/BGC0001292.1.region001.gbk
BGC0001289	BGC0001289.1.region001.gbk	lanthipeptide-class-i	1	True	10643	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001289/BGC0001289.1.region001.gbk
BGC0001291	BGC0001291.1.region001.gbk	cyclic-lactone-autoinducer,RiPP-like	2	True	9016	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001291/BGC0001291.1.region001.gbk
BGC0001290	BGC0001290.1.region001.gbk	NRPS,T1PKS	2	True	37424	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001290/BGC0001290.1.region001.gbk
BGC0001288	BGC0001288.1.region001.gbk	T1PKS,PKS-like	2	True	149135	46	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001288/BGC0001288.1.region001.gbk
BGC0001294	BGC0001294.1.region001.gbk	indole	1	True	9019	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001294/BGC0001294.1.region001.gbk
BGC0001296	BGC0001296.1.region001.gbk	T1PKS	1	True	43735	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001296/BGC0001296.1.region001.gbk
BGC0001293	BGC0001293.1.region001.gbk	T1PKS	1	True	49740	17	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001293/BGC0001293.1.region001.gbk
BGC0001297	BGC0001297.1.region001.gbk	ladderane,NRPS-like,NRPS	3	True	55539	40	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001297/BGC0001297.1.region001.gbk
BGC0001302	BGC0001302.1.region001.gbk	phenazine	1	False	20480	17	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001302/BGC0001302.1.region001.gbk
BGC0001298	BGC0001298.1.region001.gbk	T1PKS	1	True	41001	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001298/BGC0001298.1.region001.gbk
BGC0001299	BGC0001299.1.region001.gbk	transAT-PKS	1	True	70336	19	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001299/BGC0001299.1.region001.gbk
BGC0001301	BGC0001301.1.region001.gbk	transAT-PKS	1	True	53253	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001301/BGC0001301.1.region001.gbk
BGC0001300	BGC0001300.1.region001.gbk	transAT-PKS	1	True	59810	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001300/BGC0001300.1.region001.gbk
BGC0001307	BGC0001307.1.region001.gbk	lassopeptide	1	True	4083	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001307/BGC0001307.1.region001.gbk
BGC0001304	BGC0001304.1.region001.gbk	T1PKS	1	True	15094	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001304/BGC0001304.1.region001.gbk
BGC0001305	BGC0001305.1.region001.gbk	T1PKS	1	True	24253	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001305/BGC0001305.1.region001.gbk
BGC0001303	BGC0001303.1.region001.gbk	T1PKS	1	True	108672	46	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001303/BGC0001303.1.region001.gbk
BGC0001310	BGC0001310.1.region001.gbk	T3PKS	1	True	2705	2	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001310/BGC0001310.1.region001.gbk
BGC0001312	BGC0001312.1.region001.gbk	NRPS	1	True	43437	16	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001312/BGC0001312.1.region001.gbk
BGC0001311	BGC0001311.1.region001.gbk	lanthipeptide-class-ii	1	True	15410	21	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001311/BGC0001311.1.region001.gbk
BGC0001321	BGC0001321.1.region001.gbk	terpene	1	False	12287	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001321/BGC0001321.1.region001.gbk
BGC0001321	BGC0001321.1.region002.gbk	terpene	1	True	33602	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001321/BGC0001321.1.region002.gbk
BGC0001324	BGC0001324.1.region001.gbk	terpene	1	False	97578	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001324/BGC0001324.1.region001.gbk
BGC0001327	BGC0001327.1.region001.gbk	T1PKS,NRPS	2	True	38418	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001327/BGC0001327.1.region001.gbk
BGC0001323	BGC0001323.1.region001.gbk	terpene	1	True	42229	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001323/BGC0001323.1.region001.gbk
BGC0001322	BGC0001322.1.region001.gbk	terpene	1	False	102769	16	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001322/BGC0001322.1.region001.gbk
BGC0001329	BGC0001329.1.region001.gbk	T1PKS,NRPS	2	True	36804	19	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001329/BGC0001329.1.region001.gbk
BGC0001331	BGC0001331.1.region001.gbk	T1PKS,NRPS-like	2	True	34976	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001331/BGC0001331.1.region001.gbk
BGC0001328	BGC0001328.1.region001.gbk	NRPS,T1PKS,NRPS-like	3	True	38897	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001328/BGC0001328.1.region001.gbk
BGC0001330	BGC0001330.1.region001.gbk	T1PKS,NRPS-like,terpene	3	True	43587	20	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001330/BGC0001330.1.region001.gbk
BGC0001332	BGC0001332.1.region001.gbk	T1PKS,NRPS	2	True	42086	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001332/BGC0001332.1.region001.gbk
BGC0001334	BGC0001334.1.region001.gbk	indole	1	True	18836	11	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001334/BGC0001334.1.region001.gbk
BGC0001335	BGC0001335.1.region001.gbk	indole	1	True	17645	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001335/BGC0001335.1.region001.gbk
BGC0001336	BGC0001336.1.region001.gbk	indole	1	True	12620	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001336/BGC0001336.1.region001.gbk
BGC0001337	BGC0001337.1.region001.gbk	indole	1	True	17300	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001337/BGC0001337.1.region001.gbk
BGC0001333	BGC0001333.1.region001.gbk	indole	1	True	16347	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001333/BGC0001333.1.region001.gbk
BGC0001340	BGC0001340.1.region001.gbk	T1PKS	1	True	46197	17	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001340/BGC0001340.1.region001.gbk
BGC0001338	BGC0001338.1.region001.gbk	T1PKS	1	True	40651	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001338/BGC0001338.1.region001.gbk
BGC0001339	BGC0001339.1.region001.gbk	T1PKS,terpene	2	True	69655	22	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001339/BGC0001339.1.region001.gbk
BGC0001342	BGC0001342.1.region001.gbk	T1PKS,NRPS	2	True	81745	16	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001342/BGC0001342.1.region001.gbk
BGC0001341	BGC0001341.1.region001.gbk	NRPS	1	True	20822	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001341/BGC0001341.1.region001.gbk
BGC0001343	BGC0001343.1.region001.gbk	ladderane	1	True	19349	18	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001343/BGC0001343.1.region001.gbk
BGC0001345	BGC0001345.1.region001.gbk	NRPS	1	True	19653	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001345/BGC0001345.1.region001.gbk
BGC0001344	BGC0001344.1.region001.gbk	NRPS,T1PKS	2	True	51513	17	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001344/BGC0001344.1.region001.gbk
